PU-Code,PU-Name,Ward,Latitude,Longitude,APC_outlier,LP_outlier,PDP_outlier,NNPP_outlier,Neighbors
03-01-08-004,"V/H, UTU MIDIM",MIDIM 11,5.023191,7.7267337,8.833333333,10.16666667,1.166666667,0,"['03-01-07-001', '03-01-07-011', '03-01-07-012', '03-01-08-005', '03-05-03-013', '03-01-08-017']"
03-01-08-005,"VILLAGE SQUARE, UTU MIDIM",MIDIM 11,5.023191,7.7267337,11,7.833333333,2.333333333,0,"['03-01-07-001', '03-01-07-011', '03-01-07-012', '03-01-08-004', '03-05-03-013', '03-01-08-017']"
03-01-08-006,"VILLAGE SQUARE, NTO OBO 11",MIDIM 11,5.015818,7.6821126,0,0,0,0,[]
03-01-08-007,"V/H , NTO OBO 11",MIDIM 11,5.00915,7.7145152,65.5,3.75,42.25,0,"['03-01-08-008', '03-01-08-010', '03-01-08-014', '03-01-08-016']"
03-01-08-008,KING INT. SCH NTO OBO,MIDIM 11,5.00915,7.7145152,18,10,24,0,"['03-01-08-007', '03-01-08-010', '03-01-08-014', '03-01-08-016']"
03-01-08-010,"VILLAGE SQUARE, EKPAT IDUOT",MIDIM 11,5.00915,7.7145152,28,55,36.5,0,"['03-01-08-007', '03-01-08-008', '03-01-08-014', '03-01-08-016']"
03-01-08-011,"VILLAGE SQUARE, IKOT ANTUK",MIDIM 11,5.043597,7.6921202,50.60465116,56.34883721,9.697674419,0.906976744,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-012', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-01-08-012,"VILLAGE SQUARE, IKOT EKON",MIDIM 11,5.043597,7.6921202,4.558139535,6.069767442,22.02325581,0.906976744,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-01-08-013,"V/H, IKOT EKON",MIDIM 11,5.043597,7.6921202,1.581395349,2.11627907,12.81395349,0.11627907,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-012', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-01-09-001,"PRY SCH, ATAI OTORO",OTORO 1,5.006088,7.7740162,79.51612903,55.32258065,46.09677419,1.35483871,"['03-01-01-001', '03-01-01-007', '03-01-01-012', '03-01-02-003', '03-01-03-007', '03-01-04-001', '03-01-04-004', '03-01-05-001', '03-01-05-004', '03-01-05-005', '03-01-05-007', '03-01-05-008', '03-01-05-010', '03-01-05-011', '03-01-05-012', '03-01-05-013', '03-01-09-002', '03-01-09-004', '03-01-09-005', '03-14-11-005', '03-28-05-007', '03-28-05-008', '03-01-01-019', '03-01-01-020', '03-01-01-023', '03-01-01-024', '03-01-01-025', '03-01-03-028', '03-01-02-008', '03-01-02-010', '03-01-09-008']"
03-01-09-002,"PRY SCH, ATAI OTORO",OTORO 1,5.006088,7.7740162,1.064516129,11.77419355,1.387096774,0.709677419,"['03-01-01-001', '03-01-01-007', '03-01-01-012', '03-01-02-003', '03-01-03-007', '03-01-04-001', '03-01-04-004', '03-01-05-001', '03-01-05-004', '03-01-05-005', '03-01-05-007', '03-01-05-008', '03-01-05-010', '03-01-05-011', '03-01-05-012', '03-01-05-013', '03-01-09-001', '03-01-09-004', '03-01-09-005', '03-14-11-005', '03-28-05-007', '03-28-05-008', '03-01-01-019', '03-01-01-020', '03-01-01-023', '03-01-01-024', '03-01-01-025', '03-01-03-028', '03-01-02-008', '03-01-02-010', '03-01-09-008']"
03-01-09-003,"V/H, IKOT OKU MFANG",OTORO 1,5.019152,7.7953323,0,0,0,0,[]
03-01-09-004,"PRY SCH, ABIA OKPO",OTORO 1,5.003286,7.7742702,53.81818182,40.21212121,0.636363636,1.393939394,"['03-01-01-001', '03-01-01-007', '03-01-01-012', '03-01-02-003', '03-01-03-007', '03-01-04-001', '03-01-04-002', '03-01-04-004', '03-01-04-007', '03-01-05-001', '03-01-05-004', '03-01-05-005', '03-01-05-007', '03-01-05-008', '03-01-05-010', '03-01-05-011', '03-01-05-012', '03-01-05-013', '03-01-09-001', '03-01-09-002', '03-01-09-005', '03-14-11-005', '03-28-05-007', '03-28-05-008', '03-01-01-019', '03-01-01-020', '03-01-01-023', '03-01-01-024', '03-01-01-025', '03-01-03-028', '03-01-02-008', '03-01-02-010', '03-01-09-008']"
03-01-09-005,"CSS, ATAI OTORO",OTORO 1,5.006088,7.7740162,56.80645161,2.483870968,14.80645161,1.35483871,"['03-01-01-001', '03-01-01-007', '03-01-01-012', '03-01-02-003', '03-01-03-007', '03-01-04-001', '03-01-04-004', '03-01-05-001', '03-01-05-004', '03-01-05-005', '03-01-05-007', '03-01-05-008', '03-01-05-010', '03-01-05-011', '03-01-05-012', '03-01-05-013', '03-01-09-001', '03-01-09-002', '03-01-09-004', '03-14-11-005', '03-28-05-007', '03-28-05-008', '03-01-01-019', '03-01-01-020', '03-01-01-023', '03-01-01-024', '03-01-01-025', '03-01-03-028', '03-01-02-008', '03-01-02-010', '03-01-09-008']"
03-01-10-001,"V/H, URUK USO",OTORO 11,5.048214,7.7919347,15,5,23,7,['03-01-10-010']
03-01-10-003,"V/H, IKOT OBIOKO",OTORO 11,5.057099,7.8041666,43.5,6.75,11.75,9.75,"['03-01-10-004', '03-01-10-005', '03-01-09-010', nan]"
03-01-10-004,"VILLAGE SQUARE, IKOT OBIOKO. I",OTORO 11,5.057099,7.8041666,4,9.25,9.5,0.25,"['03-01-10-003', '03-01-10-005', '03-01-09-010', nan]"
03-01-10-005,"VILLAGE SQUARE, IKOT OBIOKO. II",OTORO 11,5.057099,7.8041666,9.75,10.5,1.75,4,"['03-01-10-003', '03-01-10-004', '03-01-09-010', nan]"
03-01-10-006,"PRY SCH, IKOT OSOM",OTORO 11,5.069399,7.8007687,34,7,16,0,['03-01-10-007']
03-01-10-007,"VILLAGE SQUARE, IKOT OSOM",OTORO 11,5.069399,7.8007687,34,7,16,0,['03-01-10-006']
03-01-10-008,"PRY SCH, NKO OTORO",OTORO 11,5.0802,7.7881976,34,26,18,0,['03-01-10-009']
03-01-10-009,"VILLAGE SQUARE, NKO OTORO",OTORO 11,5.0802,7.7881976,34,26,18,0,['03-01-10-008']
03-01-10-010,"MKT SQUARE, IDORO (URUK USO)",OTORO 11,5.048214,7.7919347,15,5,23,7,['03-01-10-001']
03-01-11-001,"VILLAGE SQUARE, IKOT ATA UDO",OTORO 111,5.101152,7.7905758,54.375,20,30.75,3.125,"['03-01-11-005', '03-01-11-006', '03-01-11-007', '03-01-11-008', '03-01-11-012', '03-01-11-013', '03-01-11-014', nan]"
03-01-11-002,"V/H, IKOT ODON",OTORO 111,5.11288,7.8085842,74,64,9,0,['03-31-11-009']
03-01-11-003,"PRY SCH, IKOT ETUKUDO",OTORO 111,5.1029,7.803,29.5,26.5,39.5,0.5,"['03-01-11-004', '03-31-11-009']"
03-01-11-004,"VILLAGE SQUARE, IKOT ETUKUDO",OTORO 111,5.1029,7.803,7,9.5,23,0.5,"['03-01-11-003', '03-31-11-009']"
03-01-11-005,"VILLAGE SQUARE, IKOT EBOK I",OTORO 111,5.101152,7.7905758,18.375,9.875,30.75,2.5,"['03-01-11-001', '03-01-11-006', '03-01-11-007', '03-01-11-008', '03-01-11-012', '03-01-11-013', '03-01-11-014', nan]"
03-01-11-006,"VILLAGE SQUARE, IKOT EBOK II",OTORO 111,5.101152,7.7905758,5.25,6.5,42,0.875,"['03-01-11-001', '03-01-11-005', '03-01-11-007', '03-01-11-008', '03-01-11-012', '03-01-11-013', '03-01-11-014', nan]"
03-01-11-007,"PRY SCH , IBONG OTORO",OTORO 111,5.1037,7.7883,30.33333333,4.555555556,25.22222222,0,"['03-01-11-001', '03-01-11-005', '03-01-11-006', '03-01-11-008', '03-12-08-004', '03-01-11-012', '03-01-11-013', '03-01-11-014', nan]"
03-01-11-008,"V/H, IBONG IKOT AKPAN ABASI",OTORO 111,5.10282,7.7861593,18.11111111,1.222222222,44.11111111,8.888888889,"['03-01-11-001', '03-01-11-005', '03-01-11-006', '03-01-11-007', '03-12-08-004', '03-01-11-012', '03-01-11-013', '03-01-11-014', nan]"
03-01-11-009,"PRY SCH, IBIAKPAN. I",OTORO 111,5.091965,7.8028074,1,20,23,2,['03-01-11-010']
03-01-11-010,"PRY SCH, IBIAKPAN. II",OTORO 111,5.091965,7.8028074,1,20,23,2,['03-01-11-009']
03-02-01-001,PRY SCH OKOROETE. I,EASTERN OBOLO 1,4.540555,7.748577,55.45454545,14.18181818,15.18181818,1.181818182,"['03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-01-002,PRY SCH OKOROETE. II,EASTERN OBOLO 1,4.540555,7.748577,26.36363636,39.27272727,45.72727273,1,"['03-02-01-001', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-01-005,VILLAGE SQUARE OTU-UNIM AYAMA,EASTERN OBOLO 1,4.536427,7.7362384,5.5,0.5,0.5,0.5,"['03-02-01-007', '03-02-01-008']"
03-02-01-007,VILLAGE SQUARE EGWILE. II,EASTERN OBOLO 1,4.536427,7.7362384,10,17.5,2.5,1,"['03-02-01-005', '03-02-01-008']"
03-02-01-008,MARKET SQUARE AYAMA,EASTERN OBOLO 1,4.536427,7.7362384,15.5,17,2,0.5,"['03-02-01-005', '03-02-01-007']"
03-02-02-001,PRY SCH OKOROMBOHO. I,EASTERN OBOLO 11,4.538721,7.760685,16.75,63.75,52,1,"['03-02-02-002', '03-02-02-003', '03-02-02-004', '03-02-02-005']"
03-02-02-002,PRY SCH OKOROMBOHO. II,EASTERN OBOLO 11,4.538721,7.760685,3.25,13.75,22,4,"['03-02-02-001', '03-02-02-003', '03-02-02-004', '03-02-02-005']"
03-02-02-003,VILLAGE SQUARE OKOROITI,EASTERN OBOLO 11,4.538721,7.760685,38,11.25,14.5,1,"['03-02-02-001', '03-02-02-002', '03-02-02-004', '03-02-02-005']"
03-02-03-001,PRY SCH AMADAKA,EASTERN OBOLO 111,4.532255,7.7024728,29,31,87,1,"['03-02-03-002', '03-02-03-003', '03-02-03-004']"
03-02-03-002,VILLAGE SQUARE ELILE. I,EASTERN OBOLO 111,4.532717,7.7016884,13,11,27,0.333333333,"['03-02-03-001', '03-02-03-003', '03-02-03-004']"
03-02-03-003,VILLAGE SQUARE ELILE. II,EASTERN OBOLO 111,4.532717,7.7016884,15,14.33333333,33,0.333333333,"['03-02-03-001', '03-02-03-002', '03-02-03-004']"
03-02-04-001,TOWN HALL ELEKPON,EASTERN OBOLO 1V,4.508019,7.7314487,0,0,0,0,[]
03-02-04-002,TOWN HALL AKPABOM,EASTERN OBOLO 1V,4.516209,7.7145152,13.5,3.5,7,0,"['03-02-04-003', '03-02-04-004']"
03-02-04-003,VILLAGE SQUARE OTUNENE,EASTERN OBOLO 1V,4.516209,7.7145152,7.5,5.5,8.5,0,"['03-02-04-002', '03-02-04-004']"
03-02-05-001,PRY SCH EMEROKE,EASTERN OBOLO V,4.505393,7.6700717,39.33333333,3.333333333,87,0.166666667,"['03-02-05-002', '03-02-05-003', '03-02-07-002', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-05-002,"VILLAGE SQUARE, AGBA-AMA EMEROKE",EASTERN OBOLO V,4.505393,7.6700717,9,9.5,4,0.166666667,"['03-02-05-001', '03-02-05-003', '03-02-07-002', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-05-003,TOWN HALL EMEROKE. II,EASTERN OBOLO V,4.505393,7.6700717,14.83333333,9.166666667,18.16666667,1,"['03-02-05-001', '03-02-05-002', '03-02-07-002', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-05-004,TOWN HALL EMEREMEN,EASTERN OBOLO V,4.516784,7.6602365,2.666666667,0.833333333,2.333333333,0,"['03-02-05-005', '03-02-05-006', '03-02-07-002', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-05-005,VILLAGE SQUARE OKWAN OBOLO. I,EASTERN OBOLO V,4.516784,7.6602365,22.5,5.5,5.833333333,0,"['03-02-05-004', '03-02-05-006', '03-02-07-002', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-05-006,VILLAGE SQUARE OKWAN OBOLO. II,EASTERN OBOLO V,4.516784,7.6602365,2.666666667,6.666666667,35,0,"['03-02-05-004', '03-02-05-005', '03-02-07-002', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-06-001,TOWN HALL AMAUKA,EASTERN OBOLO V1,4.534921,7.6375955,16,5,28,0,['03-02-06-003']
03-02-06-002,VILLAGE SQUARE AYAMA,EASTERN OBOLO V1,4.527353,7.6276895,30.33333333,4.666666667,24.33333333,0,"['03-02-06-004', '03-02-06-005', '03-02-07-001']"
03-02-06-003,TOWN HALL AMANGLASS,EASTERN OBOLO V1,4.53884,7.6435366,16,5,28,0,['03-02-06-001']
03-02-06-004,TOWN HALL OKOROMOBOLO,EASTERN OBOLO V1,4.527353,7.6276895,24.33333333,8.666666667,40.33333333,0,"['03-02-06-002', '03-02-06-005', '03-02-07-001']"
03-02-06-005,TOWN HALL OKOROMMILOM,EASTERN OBOLO V1,4.527353,7.6276895,4.333333333,6,7,0,"['03-02-06-002', '03-02-06-004', '03-02-07-001']"
03-02-06-006,PRY SCH OBIANGA,EASTERN OBOLO V1,4.484736,7.6093885,35,17,71,0,['03-02-06-008']
03-02-06-007,PRY SCH IWOFE,EASTERN OBOLO V1,4.519368,7.5961581,0,0,0,0,[]
03-02-07-001,PRY SCH OKOROINYONG,EASTERN OBOLO V11,4.524305,7.6224795,1.666666667,10,71.66666667,0,"['03-02-06-002', '03-02-06-004', '03-02-06-005']"
03-02-07-002,TOWN HALL BETHLEHEM,EASTERN OBOLO V11,4.511615,7.6656625,26,1.111111111,24.88888889,0.111111111,"['03-02-05-001', '03-02-05-002', '03-02-05-003', '03-02-05-004', '03-02-05-005', '03-02-05-006', '03-02-07-003', '03-02-07-004', '03-02-07-005']"
03-02-07-003,VILLAGE SQUARE EGWENWE,EASTERN OBOLO V11,4.511615,7.6656625,22.66666667,4.444444444,9.333333333,0.111111111,"['03-02-05-001', '03-02-05-002', '03-02-05-003', '03-02-05-004', '03-02-05-005', '03-02-05-006', '03-02-07-002', '03-02-07-004', '03-02-07-005']"
03-02-07-004,TOWN HALL OZUAGBO,EASTERN OBOLO V11,4.511615,7.6656625,7.111111111,5.555555556,34.88888889,0.111111111,"['03-02-05-001', '03-02-05-002', '03-02-05-003', '03-02-05-004', '03-02-05-005', '03-02-05-006', '03-02-07-002', '03-02-07-003', '03-02-07-005']"
03-02-07-005,VILLAGE SQUARE AMANGBUZI,EASTERN OBOLO V11,4.511615,7.6656625,4.888888889,6.666666667,27.11111111,0.111111111,"['03-02-05-001', '03-02-05-002', '03-02-05-003', '03-02-05-004', '03-02-05-005', '03-02-05-006', '03-02-07-002', '03-02-07-003', '03-02-07-004']"
03-02-08-001,PRY SCH IKO I,EASTERN OBOLO V111,4.53631,7.7471025,14,46.90909091,45.90909091,0.090909091,"['03-02-01-001', '03-02-01-002', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-002,PRY SCH IKO II,EASTERN OBOLO V111,4.53631,7.7471025,13.27272727,9.818181818,5.363636364,1,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-003,PRY SCH IKO III,EASTERN OBOLO V111,4.53631,7.7471025,11.09090909,2.181818182,0.090909091,1,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-004,SEC SCH IKO. I,EASTERN OBOLO V111,4.53631,7.7471025,7.818181818,5.454545455,2.090909091,1.181818182,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-005,SEC SCH IKO. II,EASTERN OBOLO V111,4.53631,7.7471025,5.636363636,1.090909091,16.27272727,1.181818182,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-006,VILLAGE SQUARE IKO. I,EASTERN OBOLO V111,4.53631,7.7471025,2.363636364,9.818181818,42.63636364,1,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-007', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-007,VILLAGE SQUARE IKO. II,EASTERN OBOLO V111,4.53631,7.7471025,4.181818182,8.727272727,15.36363636,1.181818182,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-008', '03-02-08-009', '03-02-02-004']"
03-02-08-008,MARKET SQUARE IKO I,EASTERN OBOLO V111,4.53631,7.7471025,7.454545455,14.18181818,2.090909091,1.181818182,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-009', '03-02-02-004']"
03-02-08-009,MARKET SQUARE IKO II,EASTERN OBOLO V111,4.53631,7.7471025,2.363636364,9.818181818,16.45454545,1,"['03-02-01-001', '03-02-01-002', '03-02-08-001', '03-02-08-002', '03-02-08-003', '03-02-08-004', '03-02-08-005', '03-02-08-006', '03-02-08-007', '03-02-08-008', '03-02-02-004']"
03-02-09-001,PRY SCH KAMPA. I,EASTERN OBOLO IX,4.524194,7.6846567,11.66666667,4.666666667,9.666666667,0.333333333,"['03-02-09-003', '03-02-09-004', '03-02-09-005']"
03-02-09-003,TOWN HALL IKONTA. I,EASTERN OBOLO IX,4.524194,7.6846567,1.666666667,4.666666667,1,0.333333333,"['03-02-09-001', '03-02-09-004', '03-02-09-005']"
03-02-09-004,TOWN HALL IKONTA. II,EASTERN OBOLO IX,4.524194,7.6846567,1.666666667,4.666666667,3.666666667,0.333333333,"['03-02-09-001', '03-02-09-003', '03-02-09-005']"
03-02-09-005,VILLAGE SQUARE IKONTA,EASTERN OBOLO IX,4.524194,7.6846567,8.333333333,4.666666667,5,1,"['03-02-09-001', '03-02-09-003', '03-02-09-004']"
03-02-10-001,VILLAGE SQUARE ATABRIKANG. I,EASTERN OBOLO X,4.535843,7.7905758,1,6.5,0,0.5,"['03-02-10-002', '03-02-10-003']"
03-02-10-002,VILLAGE SQUARE ATABRIKANG. II,EASTERN OBOLO X,4.535843,7.7905758,21.5,11.5,22.5,0.5,"['03-02-10-001', '03-02-10-003']"
03-03-01-001,"V/H, IKOT NSIDIBE",URBAN 1,4.670126,7.9129873,17,21,28,2,['03-03-01-007']
03-03-01-003,"PRY SCH , IKOT OKUDOM",URBAN 1,4.682135,7.9272823,24.5,41,93.5,4,"['03-03-10-001', '03-21-04-006']"
03-03-01-006,PRY SCH IKOT ATAKU. II,URBAN 1,4.667718,7.8993756,24,4,27,5,['03-03-01-011']
03-03-02-001,TOWN HALL ATABONG. I,URBAN 11,4.651825,7.9271813,6.911764706,34.44117647,4.117647059,1.852941176,"['03-03-02-002', '03-03-02-007', '03-03-03-001', '03-03-03-002', '03-03-03-003', '03-03-03-004', '03-03-03-005', '03-03-03-006', '03-03-03-007', '03-03-03-008', '03-07-03-002', '03-07-03-003', '03-03-11-013', '03-03-02-009', '03-03-02-010', '03-03-02-011', '03-03-02-018', '03-03-02-019', '03-03-03-009', '03-03-03-010', '03-03-03-011', '03-03-03-012', '03-03-03-013', '03-03-03-017', '03-03-03-018', '03-03-03-019', '03-03-03-020', '03-03-03-021', '03-03-03-022', '03-03-03-024', '03-03-03-025', '03-03-03-027', '03-03-03-028', '03-03-04-030']"
03-03-02-002,TOWN HALL ATABONG. II,URBAN 11,4.651825,7.9271813,2.794117647,26.20588235,16.47058824,0.823529412,"['03-03-02-001', '03-03-02-007', '03-03-03-001', '03-03-03-002', '03-03-03-003', '03-03-03-004', '03-03-03-005', '03-03-03-006', '03-03-03-007', '03-03-03-008', '03-07-03-002', '03-07-03-003', '03-03-11-013', '03-03-02-009', '03-03-02-010', '03-03-02-011', '03-03-02-018', '03-03-02-019', '03-03-03-009', '03-03-03-010', '03-03-03-011', '03-03-03-012', '03-03-03-013', '03-03-03-017', '03-03-03-018', '03-03-03-019', '03-03-03-020', '03-03-03-021', '03-03-03-022', '03-03-03-024', '03-03-03-025', '03-03-03-027', '03-03-03-028', '03-03-04-030']"
03-03-02-003,"PRY SCH, IDUA",URBAN 11,4.6647,7.9428,30.16666667,83.16666667,43.5,1.166666667,"['03-03-02-004', '03-03-02-005', '03-03-06-001', '03-03-06-003', '03-03-06-005', '03-03-07-015']"
03-03-02-004,IDUA IBUGHOENI I,URBAN 11,4.6647,7.9428,10.33333333,31.83333333,16.66666667,1.166666667,"['03-03-02-003', '03-03-02-005', '03-03-06-001', '03-03-06-003', '03-03-06-005', '03-03-07-015']"
03-03-02-005,IDUA IBUGHOENI II,URBAN 11,4.6647,7.9428,16.16666667,23,24.83333333,1.166666667,"['03-03-02-003', '03-03-02-004', '03-03-06-001', '03-03-06-003', '03-03-06-005', '03-03-07-015']"
03-03-02-006,V/H EKPENE UKPA,URBAN 11,4.64731,7.9366605,4.555555556,56.62962963,18.74074074,0.740740741,"['03-03-02-007', '03-03-02-008', '03-03-03-007', '03-03-04-009', '03-03-06-011', '03-03-06-012', '03-03-07-009', '03-03-05-010', '03-03-05-016', '03-03-06-014', '03-03-06-016', '03-03-06-018', '03-03-06-028', '03-03-11-013', '03-03-01-008', '03-03-02-016', '03-03-02-017', '03-03-02-019', '03-03-02-020', '03-03-03-014', '03-03-03-015', '03-03-03-016', '03-03-03-017', '03-03-03-024', '03-03-04-031', nan, nan]"
03-03-02-007,V/H IDUNG UDOFA,URBAN 11,4.646309,7.9322773,4.708333333,24.625,24.45833333,1.333333333,"['03-03-02-001', '03-03-02-002', '03-03-02-006', '03-03-02-008', '03-03-03-007', '03-03-04-009', '03-07-03-002', '03-07-03-003', '03-03-11-013', '03-03-02-009', '03-03-02-010', '03-03-02-011', '03-03-02-016', '03-03-02-017', '03-03-02-019', '03-03-02-020', '03-03-03-014', '03-03-03-015', '03-03-03-016', '03-03-03-017', '03-03-03-020', '03-03-03-024', '03-03-04-031', nan]"
03-03-02-008,V/H UQUA,URBAN 11,4.648427,7.9396301,2.333333333,48.19047619,10.04761905,0.571428571,"['03-03-02-006', '03-03-02-007', '03-03-04-001', '03-03-04-009', '03-03-06-011', '03-03-06-012', '03-03-07-009', '03-03-05-010', '03-03-05-016', '03-03-06-014', '03-03-06-016', '03-03-06-018', '03-03-06-028', '03-03-11-013', '03-03-01-008', '03-03-02-016', '03-03-02-017', '03-03-02-019', '03-03-02-020', '03-03-04-031', nan]"
03-03-03-001,V/H IDUNG USO,URBAN 111,4.646982,7.9211555,11.74193548,21,23.12903226,0.064516129,"['03-03-02-001', '03-03-02-002', '03-03-03-002', '03-03-03-003', '03-03-03-004', '03-03-03-005', '03-03-03-006', '03-03-03-007', '03-03-03-008', '03-07-03-002', '03-07-03-003', '03-03-06-017', '03-03-02-011', '03-03-02-018', '03-03-03-009', '03-03-03-010', '03-03-03-011', '03-03-03-012', '03-03-03-013', '03-03-03-017', '03-03-03-018', '03-03-03-019', '03-03-03-020', '03-03-03-021', '03-03-03-022', '03-03-03-023', '03-03-03-024', '03-03-03-025', '03-03-03-027', '03-03-03-028', '03-03-04-030']"
03-03-03-002,USUNG INYANG COMMUNITY CENTRE I,URBAN 111,4.646789,7.9200865,3.566666667,7.566666667,0.233333333,0.033333333,"['03-03-02-001', '03-03-02-002', '03-03-03-001', '03-03-03-003', '03-03-03-004', '03-03-03-005', '03-03-03-006', '03-03-03-007', '03-03-03-008', '03-07-03-002', '03-07-03-003', '03-03-02-011', '03-03-02-018', '03-03-03-009', '03-03-03-010', '03-03-03-011', '03-03-03-012', '03-03-03-013', '03-03-03-017', '03-03-03-018', '03-03-03-019', '03-03-03-020', '03-03-03-021', '03-03-03-022', '03-03-03-023', '03-03-03-024', '03-03-03-025', '03-03-03-027', '03-03-03-028', '03-03-04-030']"
